relative_path,category,modality,sampling_rate,channels,data_shape,timestamps_shape
DEJA-VU/segments/sub-P011/S002_quadrant_C_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[54298, 7]",[54298]
DEJA-VU/segments/sub-P011/S002_quadrant_C_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[92669, 2]",[92669]
DEJA-VU/segments/sub-P011/S002_quadrant_C_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1810, 1]",[1810]
DEJA-VU/segments/sub-P011/S002_transition_A_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68093, 4]",[68093]
DEJA-VU/segments/sub-P011/S002_transition_A_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P011/S002_transition_A_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P011/S002_transition_A_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P011/S002_transition_C_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P011/S002_transition_C_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P011/S002_transition_C_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P011/S002_transition_C_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P011/S002_transition_D_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68093, 4]",[68093]
DEJA-VU/segments/sub-P011/S002_transition_D_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P011/S002_transition_D_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P011/S002_transition_D_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P012/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94205, 4]",[94205]
DEJA-VU/segments/sub-P012/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55197, 7]",[55197]
DEJA-VU/segments/sub-P012/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94205, 2]",[94205]
DEJA-VU/segments/sub-P012/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P012/S001_quadrant_A_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[89085, 4]",[89085]
DEJA-VU/segments/sub-P012/S001_quadrant_A_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[52197, 7]",[52197]
DEJA-VU/segments/sub-P012/S001_quadrant_A_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[89086, 2]",[89086]
DEJA-VU/segments/sub-P012/S001_quadrant_A_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1740, 1]",[1740]
DEJA-VU/segments/sub-P012/S001_quadrant_B_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[88061, 4]",[88061]
DEJA-VU/segments/sub-P012/S001_quadrant_B_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[51598, 7]",[51598]
DEJA-VU/segments/sub-P012/S001_quadrant_B_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[88061, 2]",[88061]
DEJA-VU/segments/sub-P012/S001_quadrant_B_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1720, 1]",[1720]
DEJA-VU/segments/sub-P012/S001_quadrant_C_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[92669, 4]",[92669]
DEJA-VU/segments/sub-P012/S001_quadrant_C_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[54297, 7]",[54297]
DEJA-VU/segments/sub-P012/S001_quadrant_C_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[92670, 2]",[92670]
DEJA-VU/segments/sub-P012/S001_quadrant_C_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1810, 1]",[1810]
DEJA-VU/segments/sub-P012/S001_transition_B_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P012/S001_transition_B_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P012/S001_transition_B_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P012/S001_transition_B_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P012/S001_transition_C_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68093, 4]",[68093]
DEJA-VU/segments/sub-P012/S001_transition_C_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P012/S001_transition_C_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P012/S001_transition_C_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P012/S001_transition_D_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68093, 4]",[68093]
DEJA-VU/segments/sub-P012/S001_transition_D_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39899, 7]",[39899]
DEJA-VU/segments/sub-P012/S001_transition_D_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68094, 2]",[68094]
DEJA-VU/segments/sub-P012/S001_transition_D_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P013/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94205, 4]",[94205]
DEJA-VU/segments/sub-P013/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55197, 7]",[55197]
DEJA-VU/segments/sub-P013/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94080, 2]",[94080]
DEJA-VU/segments/sub-P013/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P013/S001_quadrant_A_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[88061, 4]",[88061]
DEJA-VU/segments/sub-P013/S001_quadrant_A_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[51598, 7]",[51598]
DEJA-VU/segments/sub-P013/S001_quadrant_A_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[87944, 2]",[87944]
DEJA-VU/segments/sub-P013/S001_quadrant_A_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1720, 1]",[1720]
DEJA-VU/segments/sub-P013/S001_quadrant_B_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[88062, 4]",[88062]
DEJA-VU/segments/sub-P013/S001_quadrant_B_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[51597, 7]",[51597]
DEJA-VU/segments/sub-P013/S001_quadrant_B_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[87944, 2]",[87944]
DEJA-VU/segments/sub-P013/S001_quadrant_B_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1720, 1]",[1720]
DEJA-VU/segments/sub-P013/S001_quadrant_C_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[101885, 4]",[101885]
DEJA-VU/segments/sub-P013/S001_quadrant_C_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[59697, 7]",[59697]
DEJA-VU/segments/sub-P013/S001_quadrant_C_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[101749, 2]",[101749]
DEJA-VU/segments/sub-P013/S001_quadrant_C_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1989, 1]",[1989]
DEJA-VU/segments/sub-P013/S001_transition_A_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P013/S001_transition_A_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P013/S001_transition_A_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68004, 2]",[68004]
DEJA-VU/segments/sub-P013/S001_transition_A_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P013/S001_transition_B_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P013/S001_transition_B_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P013/S001_transition_B_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68004, 2]",[68004]
DEJA-VU/segments/sub-P013/S001_transition_B_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P013/S001_transition_D_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P013/S001_transition_D_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39899, 7]",[39899]
DEJA-VU/segments/sub-P013/S001_transition_D_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[68004, 2]",[68004]
DEJA-VU/segments/sub-P013/S001_transition_D_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P014/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94203, 4]",[94203]
DEJA-VU/segments/sub-P014/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55197, 7]",[55197]
DEJA-VU/segments/sub-P014/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94061, 2]",[94061]
DEJA-VU/segments/sub-P014/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P014/S001_quadrant_A_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[89084, 4]",[89084]
DEJA-VU/segments/sub-P014/S001_quadrant_A_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[52198, 7]",[52198]
DEJA-VU/segments/sub-P014/S001_quadrant_A_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[88949, 2]",[88949]
DEJA-VU/segments/sub-P014/S001_quadrant_A_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1740, 1]",[1740]
DEJA-VU/segments/sub-P014/S001_quadrant_B_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[112635, 4]",[112635]
DEJA-VU/segments/sub-P014/S001_quadrant_B_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[65997, 7]",[65997]
DEJA-VU/segments/sub-P014/S001_quadrant_B_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[112465, 2]",[112465]
DEJA-VU/segments/sub-P014/S001_quadrant_B_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[2200, 1]",[2200]
DEJA-VU/segments/sub-P014/S001_quadrant_C_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[73213, 4]",[73213]
DEJA-VU/segments/sub-P014/S001_quadrant_C_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[42898, 7]",[42898]
DEJA-VU/segments/sub-P014/S001_quadrant_C_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[73102, 2]",[73102]
DEJA-VU/segments/sub-P014/S001_quadrant_C_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1430, 1]",[1430]
DEJA-VU/segments/sub-P014/S001_transition_A_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68092, 4]",[68092]
DEJA-VU/segments/sub-P014/S001_transition_A_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P014/S001_transition_A_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[67990, 2]",[67990]
DEJA-VU/segments/sub-P014/S001_transition_A_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P014/S001_transition_B_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68093, 4]",[68093]
DEJA-VU/segments/sub-P014/S001_transition_B_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P014/S001_transition_B_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[67990, 2]",[67990]
DEJA-VU/segments/sub-P014/S001_transition_B_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1329, 1]",[1329]
DEJA-VU/segments/sub-P014/S001_transition_D_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68093, 4]",[68093]
DEJA-VU/segments/sub-P014/S001_transition_D_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P014/S001_transition_D_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[67990, 2]",[67990]
DEJA-VU/segments/sub-P014/S001_transition_D_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P015/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94205, 4]",[94205]
DEJA-VU/segments/sub-P015/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55198, 7]",[55198]
DEJA-VU/segments/sub-P015/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[93623, 2]",[93623]
DEJA-VU/segments/sub-P015/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P015/S001_quadrant_A_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[81405, 4]",[81405]
DEJA-VU/segments/sub-P015/S001_quadrant_A_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[47698, 7]",[47698]
DEJA-VU/segments/sub-P015/S001_quadrant_A_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[80903, 2]",[80903]
DEJA-VU/segments/sub-P015/S001_quadrant_A_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1590, 1]",[1590]
DEJA-VU/segments/sub-P015/S001_quadrant_B_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[88062, 4]",[88062]
DEJA-VU/segments/sub-P015/S001_quadrant_B_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[51598, 7]",[51598]
DEJA-VU/segments/sub-P015/S001_quadrant_B_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[87517, 2]",[87517]
DEJA-VU/segments/sub-P015/S001_quadrant_B_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1719, 1]",[1719]
DEJA-VU/segments/sub-P015/S001_quadrant_C_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[73214, 4]",[73214]
DEJA-VU/segments/sub-P015/S001_quadrant_C_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[42898, 7]",[42898]
DEJA-VU/segments/sub-P015/S001_quadrant_C_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[72761, 2]",[72761]
DEJA-VU/segments/sub-P015/S001_quadrant_C_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1430, 1]",[1430]
DEJA-VU/segments/sub-P015/S001_transition_A_to_B_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P015/S001_transition_A_to_B_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P015/S001_transition_A_to_B_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[67673, 2]",[67673]
DEJA-VU/segments/sub-P015/S001_transition_A_to_B_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P015/S001_transition_C_to_A_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P015/S001_transition_C_to_A_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P015/S001_transition_C_to_A_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[67673, 2]",[67673]
DEJA-VU/segments/sub-P015/S001_transition_C_to_A_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P015/S001_transition_D_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68094, 4]",[68094]
DEJA-VU/segments/sub-P015/S001_transition_D_to_C_period.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[39898, 7]",[39898]
DEJA-VU/segments/sub-P015/S001_transition_D_to_C_period.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[67673, 2]",[67673]
DEJA-VU/segments/sub-P015/S001_transition_D_to_C_period.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1330, 1]",[1330]
DEJA-VU/segments/sub-P016/S001_neutral_baseline.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[94196, 4]",[94196]
DEJA-VU/segments/sub-P016/S001_neutral_baseline.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[55197, 7]",[55197]
DEJA-VU/segments/sub-P016/S001_neutral_baseline.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[94082, 2]",[94082]
DEJA-VU/segments/sub-P016/S001_neutral_baseline.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1840, 1]",[1840]
DEJA-VU/segments/sub-P016/S001_quadrant_A_pos4.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[81398, 4]",[81398]
DEJA-VU/segments/sub-P016/S001_quadrant_A_pos4.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[47698, 7]",[47698]
DEJA-VU/segments/sub-P016/S001_quadrant_A_pos4.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[81298, 2]",[81298]
DEJA-VU/segments/sub-P016/S001_quadrant_A_pos4.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1590, 1]",[1590]
DEJA-VU/segments/sub-P016/S001_quadrant_B_pos2.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[88054, 4]",[88054]
DEJA-VU/segments/sub-P016/S001_quadrant_B_pos2.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[51597, 7]",[51597]
DEJA-VU/segments/sub-P016/S001_quadrant_B_pos2.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[87946, 2]",[87946]
DEJA-VU/segments/sub-P016/S001_quadrant_B_pos2.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1720, 1]",[1720]
DEJA-VU/segments/sub-P016/S001_quadrant_C_pos3.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[92661, 4]",[92661]
DEJA-VU/segments/sub-P016/S001_quadrant_C_pos3.h5,segment_file,eeg,300.0,"[""FP1"", ""FP2"", ""C3"", ""C4"", ""LE"", ""EOG1"", ""EOG2""]","[54298, 7]",[54298]
DEJA-VU/segments/sub-P016/S001_quadrant_C_pos3.h5,segment_file,emg,512.0,"[""EMG_Zygomaticus"", ""EMG_Trapezius""]","[92547, 2]",[92547]
DEJA-VU/segments/sub-P016/S001_quadrant_C_pos3.h5,segment_file,gsr,9.99938968568813,"[""GSR_Conductance""]","[1810, 1]",[1810]
DEJA-VU/segments/sub-P016/S001_transition_B_to_C_period.h5,segment_file,ecg,512.0,"[""ECG_Lead_I"", ""ECG_Lead_II"", ""ECG_Lead_III"", ""ECG_Chest""]","[68088, 4]",[68088]
