repetition,role,outer_cell,inner_id,held_subject_fold,held_video_fold,train_subject_fold,train_video_fold,validation_subject_fold,validation_video_fold,inner_train_subjects,inner_train_videos,inner_train_rows,inner_validation_subjects,inner_validation_videos,inner_validation_rows,task,label_policy,inner_train_scored,inner_train_low,inner_train_high,inner_train_both_classes,inner_validation_scored,inner_validation_low,inner_validation_high,inner_validation_both_classes,donor_anchor_count,donor_donor_min,donor_donor_p10,donor_donor_median,donor_donor_max,donor_zero_donor_rate,donor_below_5_rate,donor_below_20_rate,donor_unique_subject_min,donor_unique_video_min,donor_unique_quadrant_min,donor_same_quadrant_donor_fraction_median,donor_operational,inner_joint_operational
3,sensitivity,R03_S3_V1,R03_S3_V1_train_S2_V3,3,1,2,3,1,2,1,1,1,6,5,9,arousal,midpoint_as_high,1,0,1,False,9,2,7,True,1,0,0.0,0.0,0,1.0,1.0,1.0,0,0,0,,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S1_V1,3,2,1,1,2,3,8,6,19,1,1,1,valence,discard_midpoint,15,9,6,True,1,1,0,False,15,1,2.0,4.0,7,0.0,0.5333333333333333,1.0,1,1,1,0.8571428571428571,True,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S1_V1,3,2,1,1,2,3,8,6,19,1,1,1,valence,midpoint_as_low,19,13,6,True,1,1,0,False,19,1,2.0,7.0,11,0.0,0.3157894736842105,1.0,1,1,1,0.7142857142857143,True,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S1_V1,3,2,1,1,2,3,8,6,19,1,1,1,valence,midpoint_as_high,19,9,10,True,1,1,0,False,19,4,4.0,6.0,8,0.0,0.15789473684210525,1.0,3,2,1,0.6,True,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S1_V1,3,2,1,1,2,3,8,6,19,1,1,1,arousal,discard_midpoint,15,6,9,True,1,0,1,False,15,0,2.0,4.0,6,0.06666666666666667,0.5333333333333333,1.0,0,0,0,0.3333333333333333,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S1_V1,3,2,1,1,2,3,8,6,19,1,1,1,arousal,midpoint_as_low,19,10,9,True,1,0,1,False,19,4,4.0,6.0,8,0.0,0.15789473684210525,1.0,2,2,1,0.4,True,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S1_V1,3,2,1,1,2,3,8,6,19,1,1,1,arousal,midpoint_as_high,19,6,13,True,1,0,1,False,19,0,2.0,7.0,10,0.05263157894736842,0.3157894736842105,1.0,0,0,0,0.2857142857142857,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S1_V3,3,2,1,3,2,1,4,3,5,4,4,6,valence,discard_midpoint,5,4,1,True,5,3,2,True,5,0,0.8,2.0,2,0.2,1.0,1.0,0,0,0,0.5,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S1_V3,3,2,1,3,2,1,4,3,5,4,4,6,valence,midpoint_as_low,5,4,1,True,6,4,2,True,5,0,0.8,2.0,2,0.2,1.0,1.0,0,0,0,0.5,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S1_V3,3,2,1,3,2,1,4,3,5,4,4,6,valence,midpoint_as_high,5,4,1,True,6,3,3,True,5,0,0.8,2.0,2,0.2,1.0,1.0,0,0,0,0.5,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S1_V3,3,2,1,3,2,1,4,3,5,4,4,6,arousal,discard_midpoint,4,3,1,True,6,4,2,True,4,0,0.30000000000000004,1.0,2,0.25,1.0,1.0,0,0,0,0.5,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S1_V3,3,2,1,3,2,1,4,3,5,4,4,6,arousal,midpoint_as_low,5,4,1,True,6,4,2,True,5,0,0.8,2.0,2,0.2,1.0,1.0,0,0,0,0.5,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S1_V3,3,2,1,3,2,1,4,3,5,4,4,6,arousal,midpoint_as_high,5,3,2,True,6,4,2,True,5,0,0.0,1.0,2,0.4,1.0,1.0,0,0,0,0.5,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S2_V1,3,2,2,1,1,3,4,4,6,4,3,5,valence,discard_midpoint,5,3,2,True,5,4,1,True,5,0,0.0,2.0,2,0.4,1.0,1.0,0,0,0,0.5,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S2_V1,3,2,2,1,1,3,4,4,6,4,3,5,valence,midpoint_as_low,6,4,2,True,5,4,1,True,6,0,0.0,1.5,3,0.3333333333333333,1.0,1.0,0,0,0,0.5833333333333333,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S2_V1,3,2,2,1,1,3,4,4,6,4,3,5,valence,midpoint_as_high,6,3,3,True,5,4,1,True,6,1,1.0,2.0,2,0.0,1.0,1.0,1,1,1,0.0,True,True
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S2_V1,3,2,2,1,1,3,4,4,6,4,3,5,arousal,discard_midpoint,6,4,2,True,4,3,1,True,6,1,1.0,1.5,3,0.0,1.0,1.0,1,1,1,0.25,True,True
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S2_V1,3,2,2,1,1,3,4,4,6,4,3,5,arousal,midpoint_as_low,6,4,2,True,5,4,1,True,6,1,1.0,1.5,3,0.0,1.0,1.0,1,1,1,0.25,True,True
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S2_V1,3,2,2,1,1,3,4,4,6,4,3,5,arousal,midpoint_as_high,6,4,2,True,5,3,2,True,6,1,1.0,1.5,3,0.0,1.0,1.0,1,1,1,0.25,True,True
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S2_V3,3,2,2,3,1,1,1,1,1,8,6,19,valence,discard_midpoint,1,1,0,False,15,9,6,True,1,0,0.0,0.0,0,1.0,1.0,1.0,0,0,0,,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S2_V3,3,2,2,3,1,1,1,1,1,8,6,19,valence,midpoint_as_low,1,1,0,False,19,13,6,True,1,0,0.0,0.0,0,1.0,1.0,1.0,0,0,0,,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S2_V3,3,2,2,3,1,1,1,1,1,8,6,19,valence,midpoint_as_high,1,1,0,False,19,9,10,True,1,0,0.0,0.0,0,1.0,1.0,1.0,0,0,0,,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S2_V3,3,2,2,3,1,1,1,1,1,8,6,19,arousal,discard_midpoint,1,0,1,False,15,6,9,True,1,0,0.0,0.0,0,1.0,1.0,1.0,0,0,0,,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S2_V3,3,2,2,3,1,1,1,1,1,8,6,19,arousal,midpoint_as_low,1,0,1,False,19,10,9,True,1,0,0.0,0.0,0,1.0,1.0,1.0,0,0,0,,False,False
3,sensitivity,R03_S3_V2,R03_S3_V2_train_S2_V3,3,2,2,3,1,1,1,1,1,8,6,19,arousal,midpoint_as_high,1,0,1,False,19,6,13,True,1,0,0.0,0.0,0,1.0,1.0,1.0,0,0,0,,False,False
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S1_V1,3,3,1,1,2,2,8,6,19,8,5,17,valence,discard_midpoint,15,9,6,True,12,10,2,True,15,1,2.0,4.0,7,0.0,0.5333333333333333,1.0,1,1,1,0.8571428571428571,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S1_V1,3,3,1,1,2,2,8,6,19,8,5,17,valence,midpoint_as_low,19,13,6,True,17,15,2,True,19,1,2.0,7.0,11,0.0,0.3157894736842105,1.0,1,1,1,0.7142857142857143,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S1_V1,3,3,1,1,2,2,8,6,19,8,5,17,valence,midpoint_as_high,19,9,10,True,17,10,7,True,19,4,4.0,6.0,8,0.0,0.15789473684210525,1.0,3,2,1,0.6,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S1_V1,3,3,1,1,2,2,8,6,19,8,5,17,arousal,discard_midpoint,15,6,9,True,12,7,5,True,15,0,2.0,4.0,6,0.06666666666666667,0.5333333333333333,1.0,0,0,0,0.3333333333333333,False,False
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S1_V1,3,3,1,1,2,2,8,6,19,8,5,17,arousal,midpoint_as_low,19,10,9,True,17,12,5,True,19,4,4.0,6.0,8,0.0,0.15789473684210525,1.0,2,2,1,0.4,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S1_V1,3,3,1,1,2,2,8,6,19,8,5,17,arousal,midpoint_as_high,19,6,13,True,17,7,10,True,19,0,2.0,7.0,10,0.05263157894736842,0.3157894736842105,1.0,0,0,0,0.2857142857142857,False,False
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S1_V2,3,3,1,2,2,1,6,5,9,4,4,6,valence,discard_midpoint,7,4,3,True,5,3,2,True,7,1,1.0,2.0,3,0.0,1.0,1.0,1,1,1,0.0,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S1_V2,3,3,1,2,2,1,6,5,9,4,4,6,valence,midpoint_as_low,9,6,3,True,6,4,2,True,9,1,1.0,3.0,5,0.0,0.8888888888888888,1.0,1,1,1,0.0,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S1_V2,3,3,1,2,2,1,6,5,9,4,4,6,valence,midpoint_as_high,9,4,5,True,6,3,3,True,9,1,1.0,2.0,4,0.0,1.0,1.0,1,1,1,0.0,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S1_V2,3,3,1,2,2,1,6,5,9,4,4,6,arousal,discard_midpoint,8,2,6,True,6,4,2,True,8,1,1.0,3.0,4,0.0,1.0,1.0,1,1,1,0.5833333333333333,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S1_V2,3,3,1,2,2,1,6,5,9,4,4,6,arousal,midpoint_as_low,9,3,6,True,6,4,2,True,9,2,2.0,3.0,4,0.0,1.0,1.0,1,1,1,0.5,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S1_V2,3,3,1,2,2,1,6,5,9,4,4,6,arousal,midpoint_as_high,9,2,7,True,6,4,2,True,9,1,1.0,4.0,5,0.0,0.8888888888888888,1.0,1,1,1,0.5,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S2_V1,3,3,2,1,1,2,4,4,6,6,5,9,valence,discard_midpoint,5,3,2,True,7,4,3,True,5,0,0.0,2.0,2,0.4,1.0,1.0,0,0,0,0.5,False,False
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S2_V1,3,3,2,1,1,2,4,4,6,6,5,9,valence,midpoint_as_low,6,4,2,True,9,6,3,True,6,0,0.0,1.5,3,0.3333333333333333,1.0,1.0,0,0,0,0.5833333333333333,False,False
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S2_V1,3,3,2,1,1,2,4,4,6,6,5,9,valence,midpoint_as_high,6,3,3,True,9,4,5,True,6,1,1.0,2.0,2,0.0,1.0,1.0,1,1,1,0.0,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S2_V1,3,3,2,1,1,2,4,4,6,6,5,9,arousal,discard_midpoint,6,4,2,True,8,2,6,True,6,1,1.0,1.5,3,0.0,1.0,1.0,1,1,1,0.25,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S2_V1,3,3,2,1,1,2,4,4,6,6,5,9,arousal,midpoint_as_low,6,4,2,True,9,3,6,True,6,1,1.0,1.5,3,0.0,1.0,1.0,1,1,1,0.25,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S2_V1,3,3,2,1,1,2,4,4,6,6,5,9,arousal,midpoint_as_high,6,4,2,True,9,2,7,True,6,1,1.0,1.5,3,0.0,1.0,1.0,1,1,1,0.25,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S2_V2,3,3,2,2,1,1,8,5,17,8,6,19,valence,discard_midpoint,12,10,2,True,15,9,6,True,12,1,1.3000000000000003,6.0,7,0.0,0.25,1.0,1,1,1,0.2857142857142857,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S2_V2,3,3,2,2,1,1,8,5,17,8,6,19,valence,midpoint_as_low,17,15,2,True,19,13,6,True,17,1,5.200000000000001,10.0,13,0.0,0.11764705882352941,1.0,1,1,1,0.18181818181818182,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S2_V2,3,3,2,2,1,1,8,5,17,8,6,19,valence,midpoint_as_high,17,10,7,True,19,9,10,True,17,2,4.0,5.0,7,0.0,0.35294117647058826,1.0,2,1,1,0.2857142857142857,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S2_V2,3,3,2,2,1,1,8,5,17,8,6,19,arousal,discard_midpoint,12,7,5,True,15,6,9,True,12,2,2.1,4.0,6,0.0,0.5833333333333334,1.0,2,2,2,0.1,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S2_V2,3,3,2,2,1,1,8,5,17,8,6,19,arousal,midpoint_as_low,17,12,5,True,19,10,9,True,17,2,2.6,8.0,10,0.0,0.29411764705882354,1.0,2,2,2,0.2,True,True
3,sensitivity,R03_S3_V3,R03_S3_V3_train_S2_V2,3,3,2,2,1,1,8,5,17,8,6,19,arousal,midpoint_as_high,17,7,10,True,19,6,13,True,17,4,4.6,6.0,8,0.0,0.11764705882352941,1.0,3,2,2,0.14285714285714285,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S2_V2,1,1,2,2,3,3,8,5,16,7,5,11,valence,discard_midpoint,15,10,5,True,8,5,3,True,15,1,1.0,5.0,8,0.0,0.3333333333333333,1.0,1,1,1,0.4,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S2_V2,1,1,2,2,3,3,8,5,16,7,5,11,valence,midpoint_as_low,16,11,5,True,11,8,3,True,16,1,1.0,6.5,9,0.0,0.3125,1.0,1,1,1,0.34285714285714286,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S2_V2,1,1,2,2,3,3,8,5,16,7,5,11,valence,midpoint_as_high,16,10,6,True,11,5,6,True,16,2,2.0,5.0,8,0.0,0.375,1.0,2,1,1,0.45,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S2_V2,1,1,2,2,3,3,8,5,16,7,5,11,arousal,discard_midpoint,12,7,5,True,7,4,3,True,12,1,2.0,4.5,6,0.0,0.5,1.0,1,1,1,0.4,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S2_V2,1,1,2,2,3,3,8,5,16,7,5,11,arousal,midpoint_as_low,16,11,5,True,11,8,3,True,16,1,2.0,6.0,9,0.0,0.3125,1.0,1,1,1,0.26785714285714285,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S2_V2,1,1,2,2,3,3,8,5,16,7,5,11,arousal,midpoint_as_high,16,7,9,True,11,4,7,True,16,4,5.0,5.5,8,0.0,0.0625,1.0,4,3,2,0.18333333333333335,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S2_V3,1,1,2,3,3,2,5,3,8,7,5,11,valence,discard_midpoint,7,5,2,True,7,4,3,True,7,0,0.0,1.0,3,0.42857142857142855,1.0,1.0,0,0,0,0.0,False,False
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S2_V3,1,1,2,3,3,2,5,3,8,7,5,11,valence,midpoint_as_low,8,6,2,True,11,8,3,True,8,0,0.0,1.5,3,0.25,1.0,1.0,0,0,0,0.0,False,False
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S2_V3,1,1,2,3,3,2,5,3,8,7,5,11,valence,midpoint_as_high,8,5,3,True,11,4,7,True,8,0,0.0,1.0,3,0.25,1.0,1.0,0,0,0,0.0,False,False
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S2_V3,1,1,2,3,3,2,5,3,8,7,5,11,arousal,discard_midpoint,7,3,4,True,9,3,6,True,7,1,1.0,1.0,2,0.0,1.0,1.0,1,1,1,0.0,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S2_V3,1,1,2,3,3,2,5,3,8,7,5,11,arousal,midpoint_as_low,8,4,4,True,11,5,6,True,8,1,1.0,2.0,2,0.0,1.0,1.0,1,1,1,0.0,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S2_V3,1,1,2,3,3,2,5,3,8,7,5,11,arousal,midpoint_as_high,8,3,5,True,11,3,8,True,8,1,1.0,1.5,3,0.0,1.0,1.0,1,1,1,0.0,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S3_V2,1,1,3,2,2,3,7,5,11,5,3,8,valence,discard_midpoint,7,4,3,True,7,5,2,True,7,1,1.0,2.0,3,0.0,1.0,1.0,1,1,1,1.0,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S3_V2,1,1,3,2,2,3,7,5,11,5,3,8,valence,midpoint_as_low,11,8,3,True,8,6,2,True,11,1,1.0,5.0,6,0.0,0.45454545454545453,1.0,1,1,1,0.5,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S3_V2,1,1,3,2,2,3,7,5,11,5,3,8,valence,midpoint_as_high,11,4,7,True,8,5,3,True,11,1,2.0,4.0,5,0.0,0.7272727272727273,1.0,1,1,1,0.4,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S3_V2,1,1,3,2,2,3,7,5,11,5,3,8,arousal,discard_midpoint,9,3,6,True,7,3,4,True,9,1,1.0,3.0,5,0.0,0.7777777777777778,1.0,1,1,1,0.25,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S3_V2,1,1,3,2,2,3,7,5,11,5,3,8,arousal,midpoint_as_low,11,5,6,True,8,4,4,True,11,2,2.0,3.0,5,0.0,0.8181818181818182,1.0,1,2,2,0.3333333333333333,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S3_V2,1,1,3,2,2,3,7,5,11,5,3,8,arousal,midpoint_as_high,11,3,8,True,8,3,5,True,11,1,1.0,4.0,7,0.0,0.6363636363636364,1.0,1,1,1,0.25,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S3_V3,1,1,3,3,2,2,7,5,11,8,5,16,valence,discard_midpoint,8,5,3,True,15,10,5,True,8,1,1.0,3.0,4,0.0,1.0,1.0,1,1,1,0.0,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S3_V3,1,1,3,3,2,2,7,5,11,8,5,16,valence,midpoint_as_low,11,8,3,True,16,11,5,True,11,1,1.0,4.0,7,0.0,0.6363636363636364,1.0,1,1,1,0.0,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S3_V3,1,1,3,3,2,2,7,5,11,8,5,16,valence,midpoint_as_high,11,5,6,True,16,10,6,True,11,3,3.0,3.0,4,0.0,1.0,1.0,2,2,2,0.0,True,True
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S3_V3,1,1,3,3,2,2,7,5,11,8,5,16,arousal,discard_midpoint,7,4,3,True,12,7,5,True,7,0,0.0,2.0,2,0.42857142857142855,1.0,1.0,0,0,0,0.25,False,False
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S3_V3,1,1,3,3,2,2,7,5,11,8,5,16,arousal,midpoint_as_low,11,8,3,True,16,11,5,True,11,0,0.0,4.0,6,0.2727272727272727,0.6363636363636364,1.0,0,0,0,0.0,False,False
4,sensitivity,R04_S1_V1,R04_S1_V1_train_S3_V3,1,1,3,3,2,2,7,5,11,8,5,16,arousal,midpoint_as_high,11,4,7,True,16,7,9,True,11,2,2.0,3.0,6,0.0,0.9090909090909091,1.0,1,2,2,0.0,True,True
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S2_V1,1,2,2,1,3,3,5,6,9,7,5,11,valence,discard_midpoint,8,5,3,True,8,5,3,True,8,1,1.0,3.0,4,0.0,1.0,1.0,1,1,1,0.5,True,True
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S2_V1,1,2,2,1,3,3,5,6,9,7,5,11,valence,midpoint_as_low,9,6,3,True,11,8,3,True,9,1,1.0,3.0,4,0.0,1.0,1.0,1,1,1,0.3333333333333333,True,True
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S2_V1,1,2,2,1,3,3,5,6,9,7,5,11,valence,midpoint_as_high,9,5,4,True,11,5,6,True,9,2,2.0,3.0,4,0.0,1.0,1.0,1,1,1,0.3333333333333333,True,True
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S2_V1,1,2,2,1,3,3,5,6,9,7,5,11,arousal,discard_midpoint,6,4,2,True,7,4,3,True,6,0,0.0,2.0,2,0.3333333333333333,1.0,1.0,0,0,0,0.5,False,False
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S2_V1,1,2,2,1,3,3,5,6,9,7,5,11,arousal,midpoint_as_low,9,7,2,True,11,8,3,True,9,0,0.0,3.0,5,0.2222222222222222,0.6666666666666666,1.0,0,0,0,0.2,False,False
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S2_V1,1,2,2,1,3,3,5,6,9,7,5,11,arousal,midpoint_as_high,9,4,5,True,11,4,7,True,9,2,2.0,2.0,3,0.0,1.0,1.0,1,1,1,0.3333333333333333,True,True
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S2_V3,1,2,2,3,3,1,5,3,8,5,4,8,valence,discard_midpoint,7,5,2,True,6,4,2,True,7,0,0.0,1.0,3,0.42857142857142855,1.0,1.0,0,0,0,0.0,False,False
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S2_V3,1,2,2,3,3,1,5,3,8,5,4,8,valence,midpoint_as_low,8,6,2,True,8,6,2,True,8,0,0.0,1.5,3,0.25,1.0,1.0,0,0,0,0.0,False,False
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S2_V3,1,2,2,3,3,1,5,3,8,5,4,8,valence,midpoint_as_high,8,5,3,True,8,4,4,True,8,0,0.0,1.0,3,0.25,1.0,1.0,0,0,0,0.0,False,False
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S2_V3,1,2,2,3,3,1,5,3,8,5,4,8,arousal,discard_midpoint,7,3,4,True,8,4,4,True,7,1,1.0,1.0,2,0.0,1.0,1.0,1,1,1,0.0,True,True
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S2_V3,1,2,2,3,3,1,5,3,8,5,4,8,arousal,midpoint_as_low,8,4,4,True,8,4,4,True,8,1,1.0,2.0,2,0.0,1.0,1.0,1,1,1,0.0,True,True
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S2_V3,1,2,2,3,3,1,5,3,8,5,4,8,arousal,midpoint_as_high,8,3,5,True,8,4,4,True,8,1,1.0,1.5,3,0.0,1.0,1.0,1,1,1,0.0,True,True
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S3_V1,1,2,3,1,2,3,5,4,8,5,3,8,valence,discard_midpoint,6,4,2,True,7,5,2,True,6,0,0.0,0.5,2,0.5,1.0,1.0,0,0,0,1.0,False,False
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S3_V1,1,2,3,1,2,3,5,4,8,5,3,8,valence,midpoint_as_low,8,6,2,True,8,6,2,True,8,0,0.0,2.0,5,0.25,0.875,1.0,0,0,0,0.5,False,False
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S3_V1,1,2,3,1,2,3,5,4,8,5,3,8,valence,midpoint_as_high,8,4,4,True,8,5,3,True,8,0,0.0,1.0,2,0.25,1.0,1.0,0,0,0,0.5,False,False
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S3_V1,1,2,3,1,2,3,5,4,8,5,3,8,arousal,discard_midpoint,8,4,4,True,7,3,4,True,8,0,0.0,1.0,2,0.25,1.0,1.0,0,0,0,0.5,False,False
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S3_V1,1,2,3,1,2,3,5,4,8,5,3,8,arousal,midpoint_as_low,8,4,4,True,8,4,4,True,8,0,0.0,1.0,2,0.25,1.0,1.0,0,0,0,0.5,False,False
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S3_V1,1,2,3,1,2,3,5,4,8,5,3,8,arousal,midpoint_as_high,8,4,4,True,8,3,5,True,8,0,0.0,1.0,2,0.25,1.0,1.0,0,0,0,0.5,False,False
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S3_V3,1,2,3,3,2,1,7,5,11,5,6,9,valence,discard_midpoint,8,5,3,True,8,5,3,True,8,1,1.0,3.0,4,0.0,1.0,1.0,1,1,1,0.0,True,True
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S3_V3,1,2,3,3,2,1,7,5,11,5,6,9,valence,midpoint_as_low,11,8,3,True,9,6,3,True,11,1,1.0,4.0,7,0.0,0.6363636363636364,1.0,1,1,1,0.0,True,True
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S3_V3,1,2,3,3,2,1,7,5,11,5,6,9,valence,midpoint_as_high,11,5,6,True,9,5,4,True,11,3,3.0,3.0,4,0.0,1.0,1.0,2,2,2,0.0,True,True
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S3_V3,1,2,3,3,2,1,7,5,11,5,6,9,arousal,discard_midpoint,7,4,3,True,6,4,2,True,7,0,0.0,2.0,2,0.42857142857142855,1.0,1.0,0,0,0,0.25,False,False
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S3_V3,1,2,3,3,2,1,7,5,11,5,6,9,arousal,midpoint_as_low,11,8,3,True,9,7,2,True,11,0,0.0,4.0,6,0.2727272727272727,0.6363636363636364,1.0,0,0,0,0.0,False,False
4,sensitivity,R04_S1_V2,R04_S1_V2_train_S3_V3,1,2,3,3,2,1,7,5,11,5,6,9,arousal,midpoint_as_high,11,4,7,True,9,4,5,True,11,2,2.0,3.0,6,0.0,0.9090909090909091,1.0,1,2,2,0.0,True,True
4,sensitivity,R04_S1_V3,R04_S1_V3_train_S2_V1,1,3,2,1,3,2,5,6,9,7,5,11,valence,discard_midpoint,8,5,3,True,7,4,3,True,8,1,1.0,3.0,4,0.0,1.0,1.0,1,1,1,0.5,True,True
4,sensitivity,R04_S1_V3,R04_S1_V3_train_S2_V1,1,3,2,1,3,2,5,6,9,7,5,11,valence,midpoint_as_low,9,6,3,True,11,8,3,True,9,1,1.0,3.0,4,0.0,1.0,1.0,1,1,1,0.3333333333333333,True,True
4,sensitivity,R04_S1_V3,R04_S1_V3_train_S2_V1,1,3,2,1,3,2,5,6,9,7,5,11,valence,midpoint_as_high,9,5,4,True,11,4,7,True,9,2,2.0,3.0,4,0.0,1.0,1.0,1,1,1,0.3333333333333333,True,True
4,sensitivity,R04_S1_V3,R04_S1_V3_train_S2_V1,1,3,2,1,3,2,5,6,9,7,5,11,arousal,discard_midpoint,6,4,2,True,9,3,6,True,6,0,0.0,2.0,2,0.3333333333333333,1.0,1.0,0,0,0,0.5,False,False
4,sensitivity,R04_S1_V3,R04_S1_V3_train_S2_V1,1,3,2,1,3,2,5,6,9,7,5,11,arousal,midpoint_as_low,9,7,2,True,11,5,6,True,9,0,0.0,3.0,5,0.2222222222222222,0.6666666666666666,1.0,0,0,0,0.2,False,False
4,sensitivity,R04_S1_V3,R04_S1_V3_train_S2_V1,1,3,2,1,3,2,5,6,9,7,5,11,arousal,midpoint_as_high,9,4,5,True,11,3,8,True,9,2,2.0,2.0,3,0.0,1.0,1.0,1,1,1,0.3333333333333333,True,True
4,sensitivity,R04_S1_V3,R04_S1_V3_train_S2_V2,1,3,2,2,3,1,8,5,16,5,4,8,valence,discard_midpoint,15,10,5,True,6,4,2,True,15,1,1.0,5.0,8,0.0,0.3333333333333333,1.0,1,1,1,0.4,True,True
4,sensitivity,R04_S1_V3,R04_S1_V3_train_S2_V2,1,3,2,2,3,1,8,5,16,5,4,8,valence,midpoint_as_low,16,11,5,True,8,6,2,True,16,1,1.0,6.5,9,0.0,0.3125,1.0,1,1,1,0.34285714285714286,True,True
